Município,Branca,Parda,Nome_UF,id,Vencedor
Rio Bonito (RJ),0.423322712462422,0.439236017353423,Rio de Janeiro,3304300,Parda
Rio Claro (RJ),0.582725968436155,0.310243902439024,Rio de Janeiro,3304409,Branca
Rio das Flores (RJ),0.400303702838454,0.35556593855858,Rio de Janeiro,3304508,Branca
Rio das Ostras (RJ),0.50898974223097,0.388716454067149,Rio de Janeiro,3304524,Branca
Rio de Janeiro (RJ),0.511889097647689,0.365085014133549,Rio de Janeiro,3304557,Branca
Santa Maria Madalena (RJ),0.479023350450538,0.352969673481252,Rio de Janeiro,3304607,Branca
Santo Antônio de Pádua (RJ),0.545640444455394,0.300401586636774,Rio de Janeiro,3304706,Branca
São Francisco de Itabapoana (RJ),0.484136963776176,0.428785607196402,Rio de Janeiro,3304755,Branca
São Fidélis (RJ),0.608422342380737,0.2822630050875,Rio de Janeiro,3304805,Branca
São Gonçalo (RJ),0.434974582018754,0.435864861566532,Rio de Janeiro,3304904,Parda
São João da Barra (RJ),0.661007115155587,0.284270314838,Rio de Janeiro,3305000,Branca
São João de Meriti (RJ),0.35553569092574,0.476041076178433,Rio de Janeiro,3305109,Parda
São José de Ubá (RJ),0.444809367413965,0.46123090104241,Rio de Janeiro,3305133,Parda
São José do Vale do Rio Preto (RJ),0.699965433805738,0.213520319984198,Rio de Janeiro,3305158,Branca
São Pedro da Aldeia (RJ),0.481137980085349,0.397132290184922,Rio de Janeiro,3305208,Branca
São Sebastião do Alto (RJ),0.497356877741536,0.304577662805084,Rio de Janeiro,3305307,Branca
Sapucaia (RJ),0.54453637660485,0.295406562054208,Rio de Janeiro,3305406,Branca
Saquarema (RJ),0.506358957777598,0.371258049739983,Rio de Janeiro,3305505,Branca
Seropédica (RJ),0.394651011089367,0.472903316577773,Rio de Janeiro,3305554,Parda
Silva Jardim (RJ),0.362639936296782,0.486580167689353,Rio de Janeiro,3305604,Parda
Sumidouro (RJ),0.684765100671141,0.204429530201342,Rio de Janeiro,3305703,Branca
Tanguá (RJ),0.315469217753482,0.549557464532084,Rio de Janeiro,3305752,Parda
Teresópolis (RJ),0.639148437213733,0.268489001258046,Rio de Janeiro,3305802,Branca
Trajano de Moraes (RJ),0.530955389250656,0.320342112936145,Rio de Janeiro,3305901,Branca
Três Rios (RJ),0.435383462919433,0.367408880737737,Rio de Janeiro,3306008,Branca
Valença (RJ),0.495970379856075,0.342455075651072,Rio de Janeiro,3306107,Branca
Varre-Sai (RJ),0.620474934036939,0.263007915567282,Rio de Janeiro,3306156,Branca
Vassouras (RJ),0.442371403661726,0.376925312409183,Rio de Janeiro,3306206,Branca
Volta Redonda (RJ),0.527255307347083,0.334100068657075,Rio de Janeiro,3306305,Branca
Adamantina (SP),0.728614965825369,0.2196348788354,São Paulo,3500105,Branca
Adolfo (SP),0.808546527973011,0.166994658420017,São Paulo,3500204,Branca
Aguaí (SP),0.685112604205549,0.254821450790096,São Paulo,3500303,Branca
Águas da Prata (SP),0.756197257383966,0.200685654008439,São Paulo,3500402,Branca
Águas de Lindóia (SP),0.838874087802618,0.13025599443994,São Paulo,3500501,Branca
Águas de Santa Bárbara (SP),0.74915193715408,0.211926441706838,São Paulo,3500550,Branca
Águas de São Pedro (SP),0.87218322866642,0.10306612486147,São Paulo,3500600,Branca
Agudos (SP),0.643812999652416,0.303701772679875,São Paulo,3500709,Branca
Alambari (SP),0.724201474201474,0.252866502866503,São Paulo,3500758,Branca
Alfredo Marcondes (SP),0.637625289128759,0.233873040349525,São Paulo,3500808,Branca
Altair (SP),0.529750982961992,0.388990825688073,São Paulo,3500907,Branca
Altinópolis (SP),0.677196129941693,0.269750752867303,São Paulo,3501004,Branca
Alto Alegre (SP),0.718917601170161,0.250365675280351,São Paulo,3501103,Branca
Alumínio (SP),0.582635548429242,0.353762099887167,São Paulo,3501152,Branca
Álvares Florence (SP),0.783423146009751,0.196818065178342,São Paulo,3501202,Branca
Álvares Machado (SP),0.571896397737422,0.343427040360652,São Paulo,3501301,Branca
Álvaro de Carvalho (SP),0.450322580645161,0.444086021505376,São Paulo,3501400,Branca
Alvinlândia (SP),0.602,0.289333333333333,São Paulo,3501509,Branca
Americana (SP),0.788678223956924,0.173644250081908,São Paulo,3501608,Branca
Américo Brasiliense (SP),0.556731828992401,0.386275305992227,São Paulo,3501707,Branca
Américo de Campos (SP),0.79179810725552,0.185418857343148,São Paulo,3501806,Branca
Amparo (SP),0.794522004648549,0.165099427286676,São Paulo,3501905,Branca
Analândia (SP),0.709294199860238,0.235965525273701,São Paulo,3502002,Branca
Andradina (SP),0.590848303032494,0.34624281635161,São Paulo,3502101,Branca
Angatuba (SP),0.807654209815398,0.166726699684827,São Paulo,3502200,Branca
Anhembi (SP),0.71183442419954,0.237926764549797,São Paulo,3502309,Branca
Anhumas (SP),0.596575708935259,0.358747993579454,São Paulo,3502408,Branca
Aparecida (SP),0.697546205044705,0.252178135801411,São Paulo,3502507,Branca
Aparecida d'Oeste (SP),0.72876404494382,0.244943820224719,São Paulo,3502606,Branca
Apiaí (SP),0.47640030169505,0.486602357984995,São Paulo,3502705,Parda
Araçariguama (SP),0.564227166276347,0.367974238875878,São Paulo,3502754,Branca
Araçatuba (SP),0.651100928547039,0.276702611607389,São Paulo,3502804,Branca
Araçoiaba da Serra (SP),0.76669475072347,0.195318509835525,São Paulo,3502903,Branca
Aramina (SP),0.560753105590062,0.353454968944099,São Paulo,3503000,Branca
Arandu (SP),0.613261473134085,0.33561979421852,São Paulo,3503109,Branca
Arapeí (SP),0.586442037705576,0.32129963898917,São Paulo,3503158,Branca
Araraquara (SP),0.712958880475415,0.216404677465734,São Paulo,3503208,Branca
Araras (SP),0.730064292446479,0.21702066783358,São Paulo,3503307,Branca
Arco-Íris (SP),0.557922077922078,0.325194805194805,São Paulo,3503356,Branca
Arealva (SP),0.763399693721286,0.191807044410413,São Paulo,3503406,Branca
Areias (SP),0.540584415584416,0.39745670995671,São Paulo,3503505,Branca
Areiópolis (SP),0.593817941204273,0.36421211834767,São Paulo,3503604,Branca
Ariranha (SP),0.742599742599743,0.215865215865216,São Paulo,3503703,Branca
Artur Nogueira (SP),0.665051950109786,0.294881952147045,São Paulo,3503802,Branca
Arujá (SP),0.57044256057673,0.35472932381016,São Paulo,3503901,Branca
Aspásia (SP),0.676616915422886,0.283582089552239,São Paulo,3503950,Branca
Assis (SP),0.758891785083663,0.197311443706382,São Paulo,3504008,Branca
Atibaia (SP),0.710077960237909,0.228162049872436,São Paulo,3504107,Branca
Auriflama (SP),0.734262779890156,0.233206590621039,São Paulo,3504206,Branca
Avaí (SP),0.610002016535592,0.24944545271224,São Paulo,3504305,Branca
Avanhandava (SP),0.541290893015031,0.411229000884173,São Paulo,3504404,Branca
Avaré (SP),0.749017290857791,0.199110135770613,São Paulo,3504503,Branca
Bady Bassitt (SP),0.75820036978703,0.207697048551667,São Paulo,3504602,Branca
Balbinos (SP),0.52859097127223,0.373461012311901,São Paulo,3504701,Branca
Bálsamo (SP),0.793995098039216,0.172058823529412,São Paulo,3504800,Branca
Bananal (SP),0.528220678861391,0.360755159933483,São Paulo,3504909,Branca
Barão de Antonina (SP),0.74390243902439,0.203145057766367,São Paulo,3505005,Branca
Barbosa (SP),0.529956013954194,0.397087820415592,São Paulo,3505104,Branca
Bariri (SP),0.800905263824265,0.161428164466812,São Paulo,3505203,Branca
Barra Bonita (SP),0.753872779889917,0.207910117460137,São Paulo,3505302,Branca
Barra do Chapéu (SP),0.419145690312738,0.544050343249428,São Paulo,3505351,Parda
Barra do Turvo (SP),0.385690257471859,0.567731918747574,São Paulo,3505401,Parda
Barretos (SP),0.649619539522395,0.263753222540388,São Paulo,3505500,Branca
Barrinha (SP),0.415918023582257,0.492911285794497,São Paulo,3505609,Parda
Barueri (SP),0.529543708072857,0.397698809944132,São Paulo,3505708,Branca
Bastos (SP),0.468867693812668,0.388848129126926,São Paulo,3505807,Branca
Batatais (SP),0.734329626744104,0.211789078546639,São Paulo,3505906,Branca
Bauru (SP),0.706606151708016,0.226899112337434,São Paulo,3506003,Branca
Bebedouro (SP),0.705550742986606,0.238542013726927,São Paulo,3506102,Branca
Bento de Abreu (SP),0.479805534779357,0.423335826477188,São Paulo,3506201,Branca
Bernardino de Campos (SP),0.810116009280742,0.158515081206497,São Paulo,3506300,Branca
Bertioga (SP),0.470094262381122,0.438246593748032,São Paulo,3506359,Branca
Bilac (SP),0.704029511918275,0.243473325766175,São Paulo,3506409,Branca
Birigui (SP),0.70827201824737,0.253301817379148,São Paulo,3506508,Branca
Biritiba Mirim (SP),0.626246719160105,0.279020122484689,São Paulo,3506607,Branca
Boa Esperança do Sul (SP),0.609673873213631,0.348625870282155,São Paulo,3506706,Branca
Bocaina (SP),0.728335942536145,0.22469840685146,São Paulo,3506805,Branca
Bofete (SP),0.724474942815554,0.245789145352464,São Paulo,3506904,Branca
Boituva (SP),0.69516082294987,0.257275323922672,São Paulo,3507001,Branca
Bom Jesus dos Perdões (SP),0.748071848995332,0.216358839050132,São Paulo,3507100,Branca
Bom Sucesso de Itararé (SP),0.646877625315038,0.327359283113974,São Paulo,3507159,Branca
Borá (SP),0.587577639751553,0.371428571428571,São Paulo,3507209,Branca
Boracéia (SP),0.753280224929709,0.19165885660731,São Paulo,3507308,Branca
Borborema (SP),0.77988849886434,0.188588340560259,São Paulo,3507407,Branca
Borebi (SP),0.626253815961622,0.321412996075011,São Paulo,3507456,Branca
Botucatu (SP),0.769665745162101,0.18502607439055,São Paulo,3507506,Branca
Bragança Paulista (SP),0.783103793707366,0.171299482769195,São Paulo,3507605,Branca
Braúna (SP),0.617406891057558,0.318462457677753,São Paulo,3507704,Branca
Brejo Alegre (SP),0.478429848425962,0.460163233579479,São Paulo,3507753,Branca
Brodowski (SP),0.753067702657886,0.202160420713507,São Paulo,3507803,Branca
Brotas (SP),0.712882298424467,0.243929564411492,São Paulo,3507902,Branca
Buri (SP),0.750309755966169,0.221515918763131,São Paulo,3508009,Branca
Buritama (SP),0.686664937086522,0.274873524451939,São Paulo,3508108,Branca
Buritizal (SP),0.696274364668147,0.265482358746607,São Paulo,3508207,Branca
Cabrália Paulista (SP),0.672627235213205,0.294589637780834,São Paulo,3508306,Branca
Cabreúva (SP),0.608319307525847,0.332628035585477,São Paulo,3508405,Branca
Caçapava (SP),0.714130639984897,0.23933358504814,São Paulo,3508504,Branca
Cachoeira Paulista (SP),0.686052307999069,0.255857233059719,São Paulo,3508603,Branca
Caconde (SP),0.715287517531557,0.231740209299817,São Paulo,3508702,Branca
Cafelândia (SP),0.644848557837057,0.30029505630156,São Paulo,3508801,Branca
Caiabu (SP),0.549361493123772,0.396119842829077,São Paulo,3508900,Branca
Caieiras (SP),0.608246946110553,0.325659605450196,São Paulo,3509007,Branca
Caiuá (SP),0.475689620956539,0.448303234768803,São Paulo,3509106,Branca
Cajamar (SP),0.540755529213588,0.39320585207599,São Paulo,3509205,Branca
Cajati (SP),0.521006626251234,0.439271112364303,São Paulo,3509254,Branca
Cajobi (SP),0.691236691236691,0.274160524160524,São Paulo,3509304,Branca
Cajuru (SP),0.723760215651876,0.231740190834795,São Paulo,3509403,Branca
Campina do Monte Alegre (SP),0.707203161487336,0.273576432548949,São Paulo,3509452,Branca
Campinas (SP),0.663352309555645,0.254260390315089,São Paulo,3509502,Branca
Campo Limpo Paulista (SP),0.651821151821152,0.288427788427788,São Paulo,3509601,Branca
Campos do Jordão (SP),0.812216200380841,0.156249346083827,São Paulo,3509700,Branca
Campos Novos Paulista (SP),0.719762062128222,0.249614452522582,São Paulo,3509809,Branca
Cananéia (SP),0.599132995256012,0.339767708162931,São Paulo,3509908,Branca
Canas (SP),0.570353477765108,0.360091220068415,São Paulo,3509957,Branca
Cândido Mota (SP),0.76606210681301,0.201579440503279,São Paulo,3510005,Branca
Cândido Rodrigues (SP),0.83695652173913,0.131184407796102,São Paulo,3510104,Branca
Canitar (SP),0.559395742732891,0.3847562371252,São Paulo,3510153,Branca
Capão Bonito (SP),0.720234743817402,0.244488717571138,São Paulo,3510203,Branca
Capela do Alto (SP),0.741216062057951,0.232774355464294,São Paulo,3510302,Branca
Capivari (SP),0.675477602108037,0.236248353096179,São Paulo,3510401,Branca
Caraguatatuba (SP),0.662485124950416,0.282982943276478,São Paulo,3510500,Branca
Carapicuíba (SP),0.517365386124468,0.394661716595816,São Paulo,3510609,Branca
Cardoso (SP),0.588903007200339,0.359339263024142,São Paulo,3510708,Branca
Casa Branca (SP),0.70643303776451,0.228424064718974,São Paulo,3510807,Branca
Cássia dos Coqueiros (SP),0.75626423690205,0.194381169324222,São Paulo,3510906,Branca
Castilho (SP),0.528300838749097,0.415764039326779,São Paulo,3511003,Branca
Catanduva (SP),0.764820067363943,0.190179046268392,São Paulo,3511102,Branca
Catiguá (SP),0.664936158271362,0.307562789392451,São Paulo,3511201,Branca
Cedral (SP),0.847340692423482,0.116783743100853,São Paulo,3511300,Branca
Cerqueira César (SP),0.780971937029432,0.182523385808807,São Paulo,3511409,Branca
Cerquilho (SP),0.792917182017821,0.180351869147083,São Paulo,3511508,Branca
Cesário Lange (SP),0.765508365508366,0.208301158301158,São Paulo,3511607,Branca
Charqueada (SP),0.72383162081538,0.233211799801127,São Paulo,3511706,Branca
Clementina (SP),0.575513092710545,0.373673036093418,São Paulo,3511904,Branca
Colina (SP),0.612169708134247,0.330493350987278,São Paulo,3512001,Branca
Colômbia (SP),0.481314647981315,0.384384384384384,São Paulo,3512100,Branca
Conchal (SP),0.64536842522494,0.278806135796108,São Paulo,3512209,Branca
Conchas (SP),0.830120333988212,0.146304027504912,São Paulo,3512308,Branca
Cordeirópolis (SP),0.731261859582543,0.212286527514231,São Paulo,3512407,Branca
Coroados (SP),0.702558228331424,0.270141275295914,São Paulo,3512506,Branca
Coronel Macedo (SP),0.712257548490302,0.247350529894021,São Paulo,3512605,Branca
Corumbataí (SP),0.732576148683531,0.212183789364997,São Paulo,3512704,Branca
Cosmópolis (SP),0.578900844850154,0.35006034643956,São Paulo,3512803,Branca
Cosmorama (SP),0.790407540892709,0.186581646797893,São Paulo,3512902,Branca
Cotia (SP),0.574965447983057,0.353101727103696,São Paulo,3513009,Branca
Cravinhos (SP),0.691237259789846,0.253699788583509,São Paulo,3513108,Branca
Cristais Paulista (SP),0.632182393252504,0.304296257248287,São Paulo,3513207,Branca
Cruzália (SP),0.723834652594547,0.244942832014072,São Paulo,3513306,Branca
Cruzeiro (SP),0.734069756876387,0.207803839613702,São Paulo,3513405,Branca
Cubatão (SP),0.425619556244419,0.488324881648331,São Paulo,3513504,Parda
Cunha (SP),0.707125217232233,0.263376932223543,São Paulo,3513603,Branca
Descalvado (SP),0.765874549201443,0.196548171045853,São Paulo,3513702,Branca
Diadema (SP),0.492179061798233,0.418714822614025,São Paulo,3513801,Branca
Dirce Reis (SP),0.671403197158082,0.290704558910598,São Paulo,3513850,Branca
Divinolândia (SP),0.801837972876517,0.173179871520343,São Paulo,3513900,Branca
Dobrada (SP),0.493009195112735,0.45761430910694,São Paulo,3514007,Branca
Dois Córregos (SP),0.742457897500101,0.215257865191228,São Paulo,3514106,Branca
Dolcinópolis (SP),0.708969465648855,0.245706106870229,São Paulo,3514205,Branca
Dourado (SP),0.796375885701011,0.147984667208735,São Paulo,3514304,Branca
Dracena (SP),0.698060429525857,0.24967057354879,São Paulo,3514403,Branca
Duartina (SP),0.675781568851522,0.277691617010856,São Paulo,3514502,Branca
Dumont (SP),0.676654795529903,0.287854599042122,São Paulo,3514601,Branca
Echaporã (SP),0.61744222855334,0.346470402025958,São Paulo,3514700,Branca
Eldorado (SP),0.425653985383512,0.447237210573048,São Paulo,3514809,Parda
Elias Fausto (SP),0.673153724247227,0.271188589540412,São Paulo,3514908,Branca
Elisiário (SP),0.77275641025641,0.183653846153846,São Paulo,3514924,Branca
Embaúba (SP),0.668592653735039,0.305819232356583,São Paulo,3514957,Branca
Embu das Artes (SP),0.445745066124957,0.460547731936876,São Paulo,3515004,Parda
Embu-Guaçu (SP),0.571396708566331,0.364128789689178,São Paulo,3515103,Branca
Emilianópolis (SP),0.582119205298013,0.364569536423841,São Paulo,3515129,Branca
Engenheiro Coelho (SP),0.521722536734304,0.409325106545385,São Paulo,3515152,Branca
Espírito Santo do Pinhal (SP),0.807311427685112,0.146371727873625,São Paulo,3515186,Branca
Espírito Santo do Turvo (SP),0.645381715362865,0.315032987747408,São Paulo,3515194,Branca
Estrela d'Oeste (SP),0.771686159844055,0.200414230019493,São Paulo,3515202,Branca
Estrela do Norte (SP),0.510158013544018,0.442061700526712,São Paulo,3515301,Branca
Euclides da Cunha Paulista (SP),0.383411580594679,0.559937402190923,São Paulo,3515350,Parda
Fartura (SP),0.839360313315927,0.132441253263708,São Paulo,3515400,Branca
Fernandópolis (SP),0.76647706195128,0.193860516878942,São Paulo,3515509,Branca
Fernando Prestes (SP),0.820202385254789,0.156487170220455,São Paulo,3515608,Branca
Fernão (SP),0.658989123480486,0.316698656429942,São Paulo,3515657,Branca
Ferraz de Vasconcelos (SP),0.480184901310708,0.432337528073865,São Paulo,3515707,Branca
Flora Rica (SP),0.525684931506849,0.410958904109589,São Paulo,3515806,Branca
Floreal (SP),0.806859806859807,0.159174159174159,São Paulo,3515905,Branca
Flórida Paulista (SP),0.583904109589041,0.364414694894147,São Paulo,3516002,Branca
Florínea (SP),0.726405090137858,0.224814422057264,São Paulo,3516101,Branca
Franca (SP),0.695719307054984,0.236966482550841,São Paulo,3516200,Branca
Francisco Morato (SP),0.429488839401315,0.481524159718266,São Paulo,3516309,Parda
Franco da Rocha (SP),0.519429163555461,0.399783612452951,São Paulo,3516408,Branca
Gabriel Monteiro (SP),0.689807976366322,0.272156573116691,São Paulo,3516507,Branca
Gália (SP),0.62501782912566,0.309085722436172,São Paulo,3516606,Branca
Garça (SP),0.613939464223588,0.312072364606286,São Paulo,3516705,Branca
Gastão Vidigal (SP),0.592892916766039,0.376580014309564,São Paulo,3516804,Branca
Gavião Peixoto (SP),0.58316361167685,0.34306404163838,São Paulo,3516853,Branca
General Salgado (SP),0.680101227856406,0.277814228137595,São Paulo,3516903,Branca
Getulina (SP),0.560613098002787,0.372317696237808,São Paulo,3517000,Branca
Glicério (SP),0.642716319824754,0.302957283680175,São Paulo,3517109,Branca
Guaiçara (SP),0.574601686972821,0.370009372071228,São Paulo,3517208,Branca
Guaimbê (SP),0.466543778801843,0.432258064516129,São Paulo,3517307,Branca
Guaíra (SP),0.626831354935301,0.294540690835205,São Paulo,3517406,Branca
